Wall time,Step,Value
1511789311.3867664,108125,2.0144011974334717
1511789317.7400248,108150,2.0933127403259277
1511789349.7666934,108275,2.013314962387085
1511789368.9971166,108350,2.0499982833862305
1511789375.4124217,108375,1.9376537799835205
1511789394.4154296,108450,2.01301908493042
1511789400.7538562,108475,2.0723609924316406
1511789407.339049,108500,2.159478187561035
1511789432.8603687,108600,2.112159490585327
1511789509.7735677,108900,2.083700656890869
1511789535.5100446,109000,2.2104837894439697
1511789548.2248278,109050,2.033581018447876
1511789560.9573398,109100,1.9946216344833374
1511789567.4038663,109125,2.436866283416748
1511789580.740024,109175,2.012517213821411
1511789619.1149423,109325,1.940980076789856
1511789626.4070222,109350,2.015876054763794
1511789632.8722692,109375,1.672924518585205
1511789639.1851256,109400,2.191484212875366
1511789645.4475198,109425,2.2956016063690186
1511789683.94462,109575,2.2458229064941406
1511789696.4469035,109625,2.2688581943511963
1511789708.684235,109675,2.204317092895508
1511789715.027133,109700,2.4227774143218994
1511789734.1986217,109775,2.251948118209839
1511789740.6356378,109800,2.1266016960144043
1511789746.9397676,109825,1.8465417623519897
1511789753.3668616,109850,1.8267580270767212
1511789785.6210988,109975,2.3950304985046387
1511789817.3058565,110100,2.329019546508789
1511789836.4019856,110175,2.5494167804718018
1511789843.034685,110200,1.8074671030044556
1511789881.81616,110350,1.932536005973816
1511789933.400754,110550,2.2193045616149902
1511789952.3257732,110625,2.1636645793914795
1511789958.8177059,110650,2.162594795227051
1511790003.675038,110825,2.3670248985290527
1511790022.7162442,110900,2.416759729385376
1511790035.6902654,110950,2.1432676315307617
1511790080.7240028,111125,2.682408571243286
1511790087.0883133,111150,2.441927433013916
1511790106.0534375,111225,2.327165365219116
1511790112.381443,111250,2.529629707336426
1511790156.6792028,111425,2.387242555618286
1511790169.4661438,111475,2.3483002185821533
1511790182.0052378,111525,2.4746975898742676
1511790188.2418265,111550,2.482238292694092
1511790194.534491,111575,2.252837657928467
1511790238.883834,111750,2.298232316970825
1511790270.4771664,111875,2.423112630844116
1511790283.0433865,111925,2.644422769546509
1511790289.6352208,111950,2.655730962753296
1511790710.0281074,112050,2.6682028770446777
1511790741.4647715,112175,2.789045572280884
1511790747.7101438,112200,2.500507354736328
1511790766.9335582,112275,2.442840814590454
