Wall time,Step,Value
1511378248.905629,150,0.0005000000237487257
1511378309.7686305,475,0.0005000000237487257
1511378337.9497228,625,0.0005000000237487257
1511378411.626025,1025,0.0005000000237487257
1511378420.8972425,1075,0.0005000000237487257
1511378434.9422166,1150,0.0005000000237487257
1511378472.0507114,1350,0.0005000000237487257
1511378486.1839402,1425,0.0005000000237487257
1511378556.212368,1800,0.0005000000237487257
1511378569.3903239,1875,0.0005000000237487257
1511378660.3482769,2375,0.0005000000237487257
1511378694.7747357,2575,0.0005000000237487257
1511378713.0229182,2675,0.0005000000237487257
1511378804.597265,3175,0.0005000000237487257
1511378865.1134655,3500,0.0005000000237487257
1511378914.7633882,3775,0.0005000000237487257
1511378938.0916927,3900,0.0005000000237487257
1511378951.7044487,3975,0.0005000000237487257
1511379280.6090605,4200,0.0005000000237487257
1511379330.0505788,4475,0.0005000000237487257
1511379353.2887666,4600,0.0005000000237487257
1511379362.6189632,4650,0.0005000000237487257
1511379367.327609,4675,0.0005000000237487257
1511379386.079892,4775,0.0005000000237487257
1511379421.2028894,4975,0.0005000000237487257
1511379461.4280748,5200,0.0005000000237487257
1511379481.9283297,5325,0.0005000000237487257
1511379529.8596346,5600,0.0005000000237487257
1511379556.4776418,5750,0.0005000000237487257
1511379578.3251584,5875,0.0005000000237487257
1511379646.0599654,6250,0.0005000000237487257
1511379673.1464405,6400,0.0005000000237487257
1511379696.1516604,6525,0.0005000000237487257
1511379728.049979,6700,0.0005000000237487257
1511379746.536647,6800,0.0005000000237487257
1511379755.8241985,6850,0.0005000000237487257
1511379841.0547857,7325,0.0005000000237487257
1511379864.360213,7450,0.0005000000237487257
1511379889.9428806,7600,0.0005000000237487257
1511379911.287765,7725,0.0005000000237487257
1511379920.5563824,7775,0.0005000000237487257
1511379957.6698909,7975,0.0005000000237487257
1511380258.161796,8275,0.0005000000237487257
1511380299.3843946,8500,0.0005000000237487257
1511380328.780686,8700,0.0005000000237487257
1511380402.1578643,9100,0.0005000000237487257
1511380419.923111,9200,0.0005000000237487257
1511380465.6822283,9450,0.0005000000237487257
1511380664.8626385,10550,0.0005000000237487257
1511380669.2441807,10575,0.0005000000237487257
1511380746.812355,11000,0.0005000000237487257
