Wall time,Step,Value
1511789311.381108,108125,15.832365036010742
1511789317.7343295,108150,15.8960599899292
1511789349.761159,108275,15.745471000671387
1511789368.991062,108350,16.02518081665039
1511789375.4070241,108375,15.808801651000977
1511789394.4089477,108450,15.701004981994629
1511789400.747087,108475,15.429919242858887
1511789407.3335605,108500,15.785780906677246
1511789432.8567252,108600,15.713964462280273
1511789509.7685091,108900,15.539538383483887
1511789535.504827,109000,15.086586952209473
1511789548.2199144,109050,15.218215942382812
1511789560.9517255,109100,15.318737983703613
1511789567.3982077,109125,14.899283409118652
1511789580.7343285,109175,15.091658592224121
1511789619.1094096,109325,15.121508598327637
1511789626.4015737,109350,14.926717758178711
1511789632.8686593,109375,15.126460075378418
1511789639.1798193,109400,14.469374656677246
1511789645.4421368,109425,14.735651016235352
1511789683.9389803,109575,14.551883697509766
1511789696.4422271,109625,14.63879680633545
1511789708.6785176,109675,14.556976318359375
1511789715.0213878,109700,14.25098705291748
1511789734.1931121,109775,14.402851104736328
1511789740.6304367,109800,14.492870330810547
1511789746.9341264,109825,14.994519233703613
1511789753.3613107,109850,14.910026550292969
1511789785.6150925,109975,14.146541595458984
1511789817.3003592,110100,14.261446952819824
1511789836.3965034,110175,13.798650741577148
1511789843.029478,110200,14.703093528747559
1511789881.8108268,110350,14.240114212036133
1511789933.3953984,110550,14.206171035766602
1511789952.320207,110625,13.98852252960205
1511789958.8125007,110650,14.111452102661133
1511790003.6687648,110825,13.567580223083496
1511790022.7126822,110900,13.465499877929688
1511790035.6847773,110950,13.905223846435547
1511790080.7184632,111125,13.01252555847168
1511790087.0829184,111150,13.469916343688965
1511790106.047691,111225,13.457921981811523
1511790112.375832,111250,13.141778945922852
1511790156.675226,111425,13.22907829284668
1511790169.4608579,111475,13.316929817199707
1511790182.0013404,111525,13.291871070861816
1511790188.2363453,111550,13.262689590454102
1511790194.5290697,111575,13.631175994873047
1511790238.876923,111750,12.81220817565918
1511790270.4715033,111875,13.262582778930664
1511790283.0379035,111925,12.650891304016113
1511790289.6297374,111950,12.780081748962402
1511790710.0230007,112050,12.440844535827637
1511790741.4593143,112175,12.463404655456543
1511790747.7049847,112200,12.801325798034668
1511790766.9279552,112275,12.548497200012207
1511790804.5628784,112425,12.407737731933594
1511790810.7461338,112450,12.535176277160645
1511790823.1896648,112500,12.204338073730469
1511790841.6745288,112575,12.423887252807617
1511790854.125498,112625,12.19313907623291
1511790860.345473,112650,12.768155097961426
1511790872.8444395,112700,12.573198318481445
1511790885.7569478,112750,12.374883651733398
1511790892.0926428,112775,12.345288276672363
1511790936.3238935,112950,11.88566780090332
1511790986.8387382,113150,11.5493745803833
1511790993.0823534,113175,11.806995391845703
1511790999.673829,113200,11.699767112731934
1511791024.6208456,113300,11.710887908935547
1511791086.5104916,113550,11.463258743286133
1511791092.832718,113575,11.37497615814209
1511791104.4766865,113625,12.040628433227539
1511791129.6291263,113725,11.632169723510742
1511791148.542855,113800,11.474748611450195
1511791155.001665,113825,11.325620651245117
1511791161.3196456,113850,11.955120086669922
1511791180.1189306,113925,11.677908897399902
1511791255.6662056,114225,11.110520362854004
1511791293.576849,114375,11.358969688415527
1511791312.3298979,114450,11.301603317260742
1511791325.144814,114500,11.196084022521973
1511791331.577802,114525,11.153210639953613
1511791344.4338763,114575,11.178442001342773
1511791369.8207753,114675,11.318861961364746
1511791395.4208949,114775,11.175539016723633
1511791408.0935555,114825,10.919997215270996
1511791439.5253682,114950,11.160517692565918
1511791521.0380795,115275,11.01695728302002
1511791527.3364198,115300,11.026681900024414
1511791558.8939958,115425,10.978462219238281
1511791565.233261,115450,10.929107666015625
1511791590.5705562,115550,10.958182334899902
1511791596.8313768,115575,10.94651985168457
1511791622.169852,115675,10.940206527709961
1511791628.4660952,115700,10.894308090209961
1511791641.3809946,115750,10.719439506530762
1511791660.405018,115825,11.21738052368164
1511791692.4608731,115950,10.97321605682373
1511791698.8512778,115975,11.186949729919434
1511791705.6722817,116000,10.912238121032715
1511792137.5099237,116125,10.850001335144043
1511792143.835684,116150,10.924323081970215
1511792150.4343457,116175,11.154507637023926
1511792169.452867,116250,10.847928047180176
1511792226.9815423,116475,11.03886604309082
1511792239.837372,116525,10.816210746765137
1511792265.2724526,116625,10.78768253326416
1511792277.7253792,116675,10.88676643371582
1511792316.180853,116825,10.729490280151367
1511792322.6116407,116850,10.878363609313965
1511792360.714277,117000,10.885614395141602
1511792379.6484697,117075,10.809612274169922
1511792405.0902934,117175,10.811064720153809
1511792430.2247777,117275,10.903202056884766
1511792443.2836173,117325,10.806516647338867
1511792468.0070362,117425,10.74533462524414
1511792474.2833035,117450,10.813093185424805
1511792480.5517519,117475,10.85480785369873
1511792493.0861511,117525,10.880200386047363
1511792524.629694,117650,10.79411792755127
1511792530.8414924,117675,10.916299819946289
1511792555.7681134,117775,10.705930709838867
1511792561.96615,117800,10.749897003173828
1511792568.308056,117825,10.82818603515625
1511792665.8358257,118200,10.696115493774414
1511792710.26799,118375,10.791661262512207
1511792716.6736362,118400,10.652388572692871
1511792748.7163253,118525,10.772472381591797
1511792754.9690876,118550,10.95760726928711
1511792767.7221258,118600,10.850257873535156
1511792780.461953,118650,10.75251579284668
1511792806.0450282,118750,10.760830879211426
1511792863.4216383,118975,10.781665802001953
1511792876.0173566,119025,10.725786209106445
1511792882.3764927,119050,11.008810043334961
1511792901.4154341,119125,10.88471794128418
1511792939.7652202,119275,10.701866149902344
1511792990.6775064,119475,10.787371635437012
1511792997.333014,119500,10.618037223815918
1511793016.3736813,119575,10.742119789123535
1511793022.7399747,119600,10.698678016662598
1511793041.8455658,119675,10.748160362243652
1511793048.2231255,119700,10.684456825256348
1511793079.9696033,119825,10.64671516418457
1511793086.454005,119850,10.78114128112793
1511793550.9372504,120125,10.72350025177002
1511793570.0704114,120200,10.617533683776855
1511793576.5361743,120225,10.633475303649902
1511793589.4056346,120275,10.577512741088867
1511793602.131032,120325,10.708159446716309
1511793621.4016445,120400,10.693262100219727
1511793691.0121872,120675,10.657174110412598
1511793722.8295248,120800,10.67242431640625
1511793735.1919956,120850,10.672622680664062
1511793754.0316367,120925,10.796269416809082
1511793766.480405,120975,10.75205135345459
1511793798.2130537,121100,10.678281784057617
1511793804.7143488,121125,10.55947494506836
1511793842.749241,121275,10.532174110412598
1511793855.3523276,121325,10.565645217895508
1511793861.7387989,121350,10.593829154968262
1511793874.519407,121400,10.6469087600708
1511793880.8708358,121425,10.685772895812988
1511793899.9362223,121500,10.659221649169922
1511793912.976413,121550,10.610671043395996
1511793944.3558161,121675,10.73660659790039
1511793950.645131,121700,10.69209098815918
1511793956.9399776,121725,10.673565864562988
1511793969.0936074,121775,10.579492568969727
1511794006.8156493,121925,10.871493339538574
1511794019.3935847,121975,10.593812942504883
1511794044.4208794,122075,10.625545501708984
1511794050.6666389,122100,10.711119651794434
1511794056.8750374,122125,10.753792762756348
1511794082.227207,122225,10.593161582946777
1511794108.0596192,122325,10.640663146972656
1511794114.3897808,122350,10.591747283935547
1511794133.2082453,122425,10.562530517578125
1511794145.7075517,122475,10.530396461486816
1511794151.9414108,122500,10.593509674072266
1511794158.1535053,122525,10.724157333374023
1511794164.3589404,122550,10.554971694946289
1511794170.3893657,122575,10.528203010559082
1511794176.5802336,122600,10.566774368286133
1511794189.2505548,122650,10.544906616210938
1511794195.5159054,122675,10.519299507141113
1511794227.097288,122800,10.569923400878906
1511794233.3075497,122825,10.577262878417969
1511794258.6035783,122925,10.556084632873535
1511794277.2553232,123000,10.538444519042969
1511794289.8651211,123050,10.694117546081543
1511794327.998155,123200,10.583189964294434
1511794340.8565578,123250,10.623079299926758
1511794372.3814347,123375,10.491979598999023
1511794397.8960276,123475,10.448382377624512
