Wall time,Step,Value
1512392138.6118116,108125,1.6107017993927002
1512392144.139483,108150,1.6584999561309814
1512392171.607491,108275,0.859997034072876
1512392188.0014586,108350,2.081939935684204
1512392193.3940556,108375,0.6456451416015625
1512392209.4543622,108450,0.2950657308101654
1512392214.903665,108475,0.2673388421535492
1512392220.2809756,108500,0.30871251225471497
1512392242.2125514,108600,0.16600047051906586
1512392307.646898,108900,0.10162653028964996
1512392329.5463996,109000,0.0905468761920929
1512392340.4257154,109050,0.11372455954551697
1512392351.1796367,109100,0.07170309126377106
1512392356.680286,109125,0.0880478098988533
1512392367.4985857,109175,0.0739704817533493
1512392400.2223096,109325,0.07316865026950836
1512392405.6425354,109350,0.06764252483844757
1512392411.2200296,109375,0.12284316122531891
1512392416.5737298,109400,0.09272005409002304
1512392422.0342216,109425,0.05634059011936188
1512392454.3997724,109575,0.07025794684886932
1512392465.325854,109625,0.07680149376392365
1512392476.1788287,109675,0.06296414881944656
1512392481.5544055,109700,0.09265932440757751
1512392497.8921688,109775,0.07763686031103134
1512392503.1794455,109800,0.06571492552757263
1512392508.5615327,109825,0.0831892266869545
1512392513.99928,109850,0.07338688522577286
1512392540.8770418,109975,0.07167898118495941
1512392567.9408295,110100,0.07567033171653748
1512392584.2099571,110175,0.0764763206243515
1512392589.6312604,110200,0.11214108765125275
1512392622.2419045,110350,0.0794576108455658
1512392665.6947658,110550,0.05492594093084335
1512392681.8981245,110625,0.08217161148786545
1512392687.509549,110650,0.0632392093539238
1512392725.6128168,110825,0.06711447238922119
1512392741.7995617,110900,0.0793241336941719
1512392752.9771628,110950,0.08417809754610062
1512392791.5370107,111125,0.09957865625619888
1512392796.9299011,111150,0.07250743359327316
1512392813.2194366,111225,0.06696347147226334
1512392818.6621888,111250,0.07404854148626328
1512392856.8176723,111425,0.06393825262784958
1512392867.9029737,111475,0.08642136305570602
1512392878.772621,111525,0.05729636922478676
1512392884.2133796,111550,0.06237523630261421
1512392889.57879,111575,0.06696931272745132
1512392927.7751496,111750,0.07195766270160675
1512392955.1568375,111875,0.07662959396839142
1512392966.0857658,111925,0.0692417323589325
1512392971.544243,111950,0.06194039434194565
1512393267.2962809,112050,0.073487788438797
1512393294.419692,112175,0.06392946094274521
1512393299.905212,112200,0.05845261365175247
1512393316.2119265,112275,0.07690788060426712
1512393348.9485,112425,0.06528586894273758
1512393354.3739114,112450,0.0650196522474289
1512393365.273164,112500,0.05598261579871178
1512393381.7621517,112575,0.09333299845457077
1512393392.5658588,112625,0.059983909130096436
1512393397.961383,112650,0.07134333997964859
1512393408.7242055,112700,0.058774419128894806
1512393419.5609665,112750,0.07416688650846481
1512393425.127465,112775,0.07953157275915146
1512393462.9537306,112950,0.06329906731843948
1512393506.5577905,113150,0.06206154823303223
1512393511.9170074,113175,0.060572780668735504
1512393517.3543859,113200,0.07841038703918457
1512393539.1495314,113300,0.07484589517116547
1512393593.6472714,113550,0.07114048302173615
1512393599.0881586,113575,0.06523924320936203
1512393609.8611982,113625,0.06969795376062393
1512393632.0393233,113725,0.05793995037674904
1512393648.191123,113800,0.07113204896450043
1512393653.5914283,113825,0.05312382057309151
1512393659.0742683,113850,0.06730442494153976
1512393675.6243958,113925,0.06301732361316681
1512393741.074666,114225,0.05967642366886139
1512393773.637206,114375,0.06011463329195976
1512393790.161591,114450,0.06595678627490997
1512393801.082378,114500,0.07078180462121964
1512393806.5125067,114525,0.0746459811925888
1512393817.311398,114575,0.061462800949811935
1512393839.2535992,114675,0.08528146892786026
1512393860.9595978,114775,0.06042918190360069
1512393871.8940592,114825,0.05527667701244354
1512393899.2041633,114950,0.060585666447877884
1512393931.6614985,115100,0.0767902359366417
1512393969.720785,115275,0.07483211159706116
1512393975.1692014,115300,0.07431375980377197
1512394002.567245,115425,0.06827419251203537
1512394008.0488484,115450,0.0642753392457962
1512394029.7300217,115550,0.05683715641498566
1512394035.1897087,115575,0.06436660140752792
1512394057.0035791,115675,0.06161968782544136
1512394062.671313,115700,0.08167845755815506
1512394073.3947005,115750,0.08559520542621613
1512394089.7198265,115825,0.07818952202796936
1512394116.600271,115950,0.05101407691836357
1512394122.2439892,115975,0.0597904808819294
1512394127.6165955,116000,0.05771159380674362
1512394425.0374103,116125,0.05754968523979187
1512394430.442226,116150,0.06258723139762878
1512394435.8432355,116175,0.05870576947927475
1512394451.9953399,116250,0.055613622069358826
1512394501.0745792,116475,0.06559570878744125
1512394511.92792,116525,0.05718858912587166
1512394533.5805135,116625,0.061202190816402435
1512394544.6459785,116675,0.05628696084022522
1512394550.0647314,116700,0.07183989882469177
1512394577.1776025,116825,0.07803884148597717
1512394582.5756533,116850,0.05567091703414917
1512394615.421975,117000,0.05672740191221237
1512394631.6618996,117075,0.07906230539083481
1512394653.2786164,117175,0.06511291116476059
1512394674.8673506,117275,0.06150289252400398
1512394686.00222,117325,0.053728654980659485
1512394707.6767633,117425,0.05584011599421501
1512394713.0908177,117450,0.05263900384306908
1512394718.5597622,117475,0.08037441223859787
1512394729.4693034,117525,0.06417569518089294
1512394756.862549,117650,0.07841161638498306
1512394762.2369823,117675,0.07175760716199875
1512394783.8842995,117775,0.07842125743627548
1512394789.2416592,117800,0.05682137608528137
1512394794.6939692,117825,0.05972431227564812
1512394876.5051029,118200,0.07527312636375427
1512394914.896954,118375,0.05686512961983681
1512394920.2986476,118400,0.06072843447327614
1512394947.3591285,118525,0.05025884881615639
1512394952.7097661,118550,0.0539543516933918
1512394963.5212543,118600,0.053662240505218506
1512394974.8169916,118650,0.0842309445142746
1512394996.5218081,118750,0.07894120365381241
1512395045.3936417,118975,0.0590541735291481
1512395056.6459377,119025,0.05362895876169205
1512395062.0838494,119050,0.05637212470173836
1512395078.2939315,119125,0.049476198852062225
1512395110.930734,119275,0.05818938836455345
1512395155.200043,119475,0.06805532425642014
1512395160.6191962,119500,0.049907609820365906
1512395176.9192948,119575,0.061789292842149734
1512395182.4392617,119600,0.0568038672208786
1512395198.58478,119675,0.057001400738954544
1512395203.9818544,119700,0.05355150252580643
1512395231.4426079,119825,0.05692734196782112
1512395236.868181,119850,0.04122994467616081
1512395565.898269,120125,0.0588974803686142
1512395582.0613337,120200,0.060111384838819504
1512395587.494249,120225,0.05164531618356705
1512395598.2882783,120275,0.0635351836681366
1512395609.7576857,120325,0.07128331810235977
1512395625.7567918,120400,0.05547463893890381
1512395684.8866022,120675,0.06255197525024414
1512395712.3151457,120800,0.06386549770832062
1512395723.2745833,120850,0.058289218693971634
1512395739.4182482,120925,0.05940253287553787
1512395750.1749651,120975,0.06130066514015198
