Wall time,Step,Value
1511789270.3713133,108000,0.8383536338806152
1511790693.8962436,112000,0.5266484618186951
1511792102.1456048,116000,0.07955360412597656
1511793516.079814,120000,0.062451813369989395
1511794982.2986803,124000,0.048853375017642975
1511796431.9781225,128000,0.046765830367803574
1511797884.5306246,132000,0.04323773831129074
1511799321.043456,136000,0.042567018419504166
1511800756.2857523,140000,0.041558638215065
1511802190.2155693,144000,0.04122867435216904
1511803610.1784022,148000,0.04122927039861679
1511805035.2692504,152000,0.04122956842184067
1511806455.8547432,156000,0.041229572147130966
1511807902.36912,160000,0.041229572147130966
1511809315.3701596,164000,0.041229572147130966
1511810722.68272,168000,0.041229572147130966
1511812135.3536885,172000,0.041229572147130966
1511818404.6409428,172000,0.041229572147130966
