Wall time,Step,Value
1512476441.1590166,116125,0.0005000000237487257
1512476523.2832966,116450,0.0005000000237487257
1512476559.575726,116600,0.0005000000237487257
1512476656.745667,117000,0.0005000000237487257
1512476668.9863718,117050,0.0005000000237487257
1512476687.8449216,117125,0.0005000000237487257
1512476740.8772447,117325,0.0005000000237487257
1512476759.2400653,117400,0.0005000000237487257
1512476850.3526247,117775,0.0005000000237487257
1512476868.5326622,117850,0.0005000000237487257
1512476990.5344458,118350,0.0005000000237487257
1512477039.0188103,118550,0.0005000000237487257
1512477063.7763228,118650,0.0005000000237487257
1512477186.5744684,119150,0.0005000000237487257
1512477265.7035635,119475,0.0005000000237487257
1512477333.8662267,119750,0.0005000000237487257
1512477364.8221478,119875,0.0005000000237487257
1512477382.8276632,119950,0.0005000000237487257
1512477736.5447264,120175,0.0005000000237487257
1512477803.9660025,120450,0.0005000000237487257
1512477833.8497822,120575,0.0005000000237487257
1512477846.2976243,120625,0.0005000000237487257
1512477852.278952,120650,0.0005000000237487257
1512477876.9552655,120750,0.0005000000237487257
1512477925.451354,120950,0.0005000000237487257
1512477980.0783615,121175,0.0005000000237487257
1512478010.4052033,121300,0.0005000000237487257
1512478076.8635335,121575,0.0005000000237487257
1512478113.2146904,121725,0.0005000000237487257
1512478143.224695,121850,0.0005000000237487257
1512478234.989618,122225,0.0005000000237487257
1512478271.7664165,122375,0.0005000000237487257
1512478302.7141385,122500,0.0005000000237487257
1512478345.3944955,122675,0.0005000000237487257
1512478370.1179998,122775,0.0005000000237487257
1512478382.1201108,122825,0.0005000000237487257
1512478498.480551,123300,0.0005000000237487257
1512478528.4234734,123425,0.0005000000237487257
1512478564.9702199,123575,0.0005000000237487257
1512478595.8095818,123700,0.0005000000237487257
1512478607.7324734,123750,0.0005000000237487257
1512478656.0357845,123950,0.0005000000237487257
1512479023.7585804,124250,0.0005000000237487257
1512479078.5017493,124475,0.0005000000237487257
1512479127.4832954,124675,0.0005000000237487257
1512479226.1336534,125075,0.0005000000237487257
1512479251.6767666,125175,0.0005000000237487257
1512479313.0390139,125425,0.0005000000237487257
1512479583.88773,126525,0.0005000000237487257
1512479590.086865,126550,0.0005000000237487257
1512479695.3847659,126975,0.0005000000237487257
1512479707.4692624,127025,0.0005000000237487257
1512479713.5651543,127050,0.0005000000237487257
1512479732.3070874,127125,0.0005000000237487257
1512479825.024556,127500,0.0005000000237487257
1512479843.977184,127575,0.0005000000237487257
1512479850.1470308,127600,0.0005000000237487257
1512479912.3630228,127850,0.0005000000237487257
1512480316.0701594,128275,0.0005000000237487257
1512480328.3160567,128325,0.0005000000237487257
1512480457.5763462,128850,0.0005000000237487257
1512480475.7123678,128925,0.0005000000237487257
1512480525.183909,129125,0.0005000000237487257
1512480562.3395,129275,0.0005000000237487257
1512480574.5876405,129325,0.0005000000237487257
1512480593.1944396,129400,0.0005000000237487257
1512480629.6283638,129550,0.0005000000237487257
1512480660.7437735,129675,0.0005000000237487257
1512480722.4849274,129925,0.0005000000237487257
1512480759.8167922,130075,0.0005000000237487257
1512480821.4565222,130325,0.0005000000237487257
1512480857.9515755,130475,0.0005000000237487257
1512480870.8877306,130525,0.0005000000237487257
1512480901.5356426,130650,0.0005000000237487257
1512480907.5340893,130675,0.0005000000237487257
1512481000.47304,131050,0.0005000000237487257
1512481111.1364892,131500,0.0005000000237487257
1512481123.5856342,131550,0.0005000000237487257
1512481197.2960145,131850,0.0005000000237487257
1512481537.4925227,132025,0.0005000000237487257
1512481543.0731316,132050,0.0005000000237487257
1512481555.381984,132100,0.0005000000237487257
1512481574.1574163,132175,0.0005000000237487257
1512481586.6360047,132225,0.0005000000237487257
1512481660.297837,132525,0.0005000000237487257
1512481679.0355804,132600,0.0005000000237487257
1512481703.8774912,132700,0.0005000000237487257
1512481722.5986867,132775,0.0005000000237487257
1512481741.5081077,132850,0.0005000000237487257
1512481765.9025846,132950,0.0005000000237487257
1512481796.7699876,133075,0.0005000000237487257
1512481827.6411011,133200,0.0005000000237487257
1512481988.401719,133850,0.0005000000237487257
1512482012.4094067,133950,0.0005000000237487257
1512482036.738661,134050,0.0005000000237487257
1512482042.6165836,134075,0.0005000000237487257
1512482085.605192,134250,0.0005000000237487257
1512482141.864015,134475,0.0005000000237487257
1512482166.4077356,134575,0.0005000000237487257
1512482190.7592292,134675,0.0005000000237487257
1512482220.5930486,134800,0.0005000000237487257
1512482245.438167,134900,0.0005000000237487257
1512482301.171688,135125,0.0005000000237487257
1512482325.8933666,135225,0.0005000000237487257
1512482332.3909192,135250,0.0005000000237487257
1512482339.3256032,135275,0.0005000000237487257
1512482351.7650204,135325,0.0005000000237487257
1512482394.8768945,135500,0.0005000000237487257
1512482425.0406215,135625,0.0005000000237487257
1512482437.6700368,135675,0.0005000000237487257
1512482468.4235845,135800,0.0005000000237487257
1512482480.9333935,135850,0.0005000000237487257
1512482505.2753758,135950,0.0005000000237487257
1512482826.6952896,136050,0.0005000000237487257
1512482863.5043952,136200,0.0005000000237487257
1512482870.0635257,136225,0.0005000000237487257
1512483009.9878695,136800,0.0005000000237487257
1512483035.7629893,136900,0.0005000000237487257
1512483237.6735175,137725,0.0005000000237487257
1512483268.3261185,137850,0.0005000000237487257
1512483280.3673937,137900,0.0005000000237487257
1512483317.7079537,138050,0.0005000000237487257
1512483367.911502,138250,0.0005000000237487257
1512483404.5643764,138400,0.0005000000237487257
1512483429.502855,138500,0.0005000000237487257
1512483472.735496,138675,0.0005000000237487257
1512483485.8704386,138725,0.0005000000237487257
1512483523.2774332,138875,0.0005000000237487257
1512483535.3421888,138925,0.0005000000237487257
1512483621.092636,139275,0.0005000000237487257
1512483627.3264515,139300,0.0005000000237487257
1512483689.2383192,139550,0.0005000000237487257
1512483707.1507308,139625,0.0005000000237487257
1512483762.287254,139850,0.0005000000237487257
1512483786.7852962,139950,0.0005000000237487257
1512484111.885186,140050,0.0005000000237487257
1512484166.9312067,140275,0.0005000000237487257
1512484172.7438025,140300,0.0005000000237487257
1512484210.1914275,140450,0.0005000000237487257
1512484216.2959673,140475,0.0005000000237487257
1512484247.0132973,140600,0.0005000000237487257
1512484321.084934,140900,0.0005000000237487257
1512484358.765987,141050,0.0005000000237487257
1512484376.767275,141125,0.0005000000237487257
1512484432.025905,141350,0.0005000000237487257
1512484450.8216438,141425,0.0005000000237487257
1512484500.250886,141625,0.0005000000237487257
1512484574.7979488,141925,0.0005000000237487257
1512484618.057777,142100,0.0005000000237487257
