Wall time,Step,Value
1512039371.7253196,108150,7.050877571105957
1512039462.022314,108400,6.821265697479248
1512039488.6048892,108475,6.717842102050781
1512039543.5474815,108625,6.900842666625977
1512039689.7109778,109025,6.284145355224609
1512039708.3318505,109075,6.223621368408203
1512039725.952386,109125,6.092704772949219
1512039735.1642053,109150,6.005867004394531
1512039753.7817898,109200,6.29790735244751
1512039806.4330006,109350,6.1654133796691895
1512039832.8480577,109425,5.845632553100586
1512039913.7497761,109650,5.670846462249756
1512039967.595421,109800,5.423226833343506
1512039976.822717,109825,5.450146198272705
1512039986.6062558,109850,5.508810997009277
1512039995.708083,109875,5.360115051269531
1512040043.080056,110000,5.375080108642578
1512040100.8372138,110200,5.207764148712158
1512040142.9281707,110375,5.3479084968566895
1512040192.4231832,110575,5.273553848266602
1512040210.5625558,110650,5.211659908294678
1512040216.8330405,110675,5.219424724578857
1512040260.490657,110850,5.177372455596924
1512040291.7119634,110975,5.19307804107666
1512040341.3413744,111175,5.0601396560668945
1512040366.0850208,111275,5.067185401916504
1512040421.452111,111500,4.984426498413086
1512040488.7597003,111775,4.9289045333862305
1512040519.5148542,111900,4.932831287384033
1512040538.1887295,111975,4.907740116119385
1512041414.350032,112200,4.895913600921631
1512041423.4410682,112225,4.86436653137207
1512041514.4294856,112475,4.869642734527588
1512041560.6099098,112600,4.789947986602783
1512041578.8818388,112650,4.748419761657715
1512041587.5080845,112675,4.783292770385742
1512041624.2080576,112775,4.775211811065674
1512041702.630171,112975,4.755705833435059
1512041776.720598,113175,4.698753833770752
1512041785.6212006,113200,4.697391510009766
1512041794.990798,113225,4.737581729888916
1512041833.1383445,113325,4.7008161544799805
1512041932.6967747,113600,4.6220550537109375
1512041988.0060887,113750,4.609582901000977
1512042032.4643047,113875,4.585697174072266
1512042054.755446,113950,4.61560583114624
1512042129.1087415,114250,4.572041034698486
1512042167.2196233,114400,4.552066326141357
1512042197.481188,114525,4.517438888549805
1512042215.8706849,114600,4.601201057434082
1512042240.0592124,114700,4.529814720153809
1512042264.128607,114800,4.511044502258301
1512042276.3271825,114850,4.5321269035339355
1512042391.4271197,115325,4.429198265075684
1512042422.2651336,115450,4.411260604858398
1512042428.0965934,115475,4.460781574249268
1512042460.2352412,115600,4.411046981811523
1512042485.0120575,115700,4.417092800140381
1512042491.018267,115725,4.431598663330078
1512042503.0946538,115775,4.458004474639893
1512042551.0173056,115975,4.427491188049316
1512042556.8994744,116000,4.420826435089111
1512043381.7822733,116150,4.46854829788208
1512043391.1031332,116175,4.415715217590332
1512043399.9489527,116200,4.435638427734375
1512043427.562309,116275,4.421191692352295
1512043510.119735,116500,4.403465270996094
1512043584.138508,116700,4.412750720977783
1512043731.2211492,117100,4.373136043548584
1512043767.2101514,117200,4.385831356048584
1512043821.5365572,117350,4.429369926452637
1512043857.8741436,117450,4.38252067565918
1512043876.01772,117500,4.38005256652832
1512043986.504347,117800,4.340327262878418
1512043995.510501,117825,4.387143611907959
1512044086.9576871,118225,4.329855918884277
1512044153.199057,118550,4.340652942657471
1512044158.5283787,118575,4.347891330718994
1512044168.5395854,118625,4.299854278564453
1512044199.2084608,118775,4.3065876960754395
1512044244.8431196,119000,4.332474231719971
1512044255.2669992,119050,4.326838493347168
1512044260.3837574,119075,4.308566093444824
1512044275.6158848,119150,4.35026741027832
1512044306.7592747,119300,4.375720500946045
1512044352.3819363,119525,4.33379602432251
1512044367.498094,119600,4.31309700012207
1512044372.6044517,119625,4.313737392425537
1512044418.3688986,119850,4.305685997009277
1512044423.4456804,119875,4.314519882202148
1512045178.7510476,120250,4.311601161956787
1512045194.9248114,120300,4.2848663330078125
1512045210.863514,120350,4.335348129272461
1512045324.5010312,120700,4.309612274169922
1512045364.933045,120825,4.321915626525879
1512045381.140867,120875,4.312471866607666
1512045406.2504058,120950,4.32657527923584
1512045471.1805363,121150,4.299726486206055
1512045519.9451246,121300,4.312194347381592
1512045535.8894513,121350,4.28135347366333
1512045561.3436513,121425,4.318260669708252
1512045610.8965604,121575,4.302529335021973
1512045650.7861116,121700,4.2881364822387695
1512045717.7166142,121950,4.294111728668213
1512045727.2957134,122000,4.311098098754883
1512045747.8969421,122100,4.317763328552246
1512045780.004801,122250,4.290279865264893
1512045800.1927326,122350,4.299474716186523
1512045805.5265949,122375,4.2796950340271
1512045831.9195106,122500,4.2988080978393555
1512045841.672404,122550,4.320507049560547
1512045846.2116268,122575,4.2579731941223145
1512045856.128498,122625,4.289721488952637
1512045866.603539,122675,4.287126064300537
1512045871.7046552,122700,4.27071475982666
1512045896.4265938,122825,4.286741733551025
1512045901.3925557,122850,4.276200771331787
1512045947.7040548,123075,4.302672386169434
1512045979.372944,123225,4.31976842880249
1512045989.7079983,123275,4.264841079711914
1512046014.819581,123400,4.314714431762695
1512046040.085578,123525,4.280188083648682
1512046050.2809827,123575,4.27751350402832
1512046111.432743,123875,4.284165859222412
1512046774.5727417,124050,4.293428897857666
1512046782.9353094,124075,4.282554626464844
1512046799.6715596,124125,4.270845413208008
1512046807.2586787,124150,4.252924919128418
1512046815.3013113,124175,4.279182434082031
1512046823.7765977,124200,4.324694633483887
1512046840.0037148,124250,4.231732368469238
1512046864.7337632,124325,4.266570091247559
1512046897.2916932,124425,4.293674945831299
1512046938.7491376,124550,4.245860576629639
1512046962.595308,124625,4.261363506317139
1512046994.9133255,124725,4.277347564697266
1512047020.0581143,124800,4.237063884735107
1512047044.6448736,124875,4.263285160064697
1512047076.9181726,124975,4.265117168426514
1512047084.852808,125000,4.264523029327393
1512047117.685048,125100,4.269114017486572
1512047158.4426033,125225,4.261207580566406
1512047167.0039556,125250,4.274328708648682
1512047224.8766906,125425,4.2259368896484375
1512047248.4551275,125500,4.262861251831055
1512047281.0241854,125600,4.266524314880371
1512047305.7428856,125675,4.254164695739746
1512047338.7825296,125775,4.252213954925537
1512047371.8703134,125875,4.263293266296387
1512047401.4137838,125975,4.293359279632568
1512047416.9763753,126050,4.255205154418945
1512047422.110615,126075,4.262326717376709
1512047426.7571325,126100,4.269392490386963
1512047462.3144307,126275,4.243190765380859
1512047492.6496632,126425,4.294189453125
1512047502.602778,126475,4.242042064666748
1512047507.3912868,126500,4.2810564041137695
1512047527.8413363,126600,4.265625476837158
1512047548.3324814,126700,4.2568888664245605
1512047563.5898542,126775,4.269097805023193
1512047568.7829206,126800,4.2581353187561035
1512047574.139512,126825,4.264263153076172
1512047595.5800726,126925,4.2551069259643555
1512047643.164845,127150,4.262167930603027
1512047663.7600982,127250,4.263789176940918
1512047668.6007857,127275,4.250767230987549
1512047673.7128825,127300,4.261438846588135
1512047684.0829856,127350,4.270718574523926
1512047689.2284222,127375,4.27506685256958
1512047719.8964016,127525,4.242773532867432
1512047740.6261497,127625,4.274987697601318
1512047745.7316554,127650,4.279973030090332
1512047755.9735649,127700,4.252647399902344
1512047766.1133883,127750,4.281408309936523
1512047781.4145515,127825,4.252228260040283
1512047786.4657977,127850,4.23283576965332
1512047791.4578407,127875,4.270744800567627
1512047796.5488882,127900,4.2567830085754395
1512047811.9041033,127975,4.267345905303955
1512048486.6430526,128075,4.259967803955078
1512048528.969891,128200,4.215632438659668
1512048536.8249815,128225,4.25419282913208
1512048545.2479255,128250,4.240033149719238
1512048593.6092298,128400,4.26942253112793
1512048642.7557852,128550,4.2698655128479
1512048675.1533806,128650,4.265278339385986
1512048700.3005025,128725,4.26585578918457
1512048733.223103,128825,4.255276203155518
1512048765.5387073,128925,4.255998611450195
1512048781.8475673,128975,4.245071887969971
1512048822.5309584,129100,4.251674652099609
1512049018.187481,129700,4.273055553436279
1512049034.6211705,129750,4.269730567932129
1512049042.9864573,129775,4.249098777770996
1512049068.5351205,129875,4.248064994812012
1512049078.4881465,129925,4.238614559173584
1512049098.9695394,130025,4.235367774963379
1512049108.8648167,130075,4.238378047943115
1512049149.3579302,130275,4.286489009857178
1512049180.4803998,130425,4.261867523193359
1512049202.2400913,130525,4.239654541015625
1512049237.3508203,130700,4.270315647125244
1512049242.1427367,130725,4.247688293457031
1512049246.8975947,130750,4.234334468841553
1512049251.496109,130775,4.242428779602051
1512049275.1182811,130900,4.265235900878906
1512049284.8631,130950,4.2451171875
1512049299.4705071,131025,4.227537631988525
1512049304.327705,131050,4.2300825119018555
1512049313.811171,131100,4.277100086212158
1512049352.3973417,131300,4.2555012702941895
1512049357.1992428,131325,4.240333080291748
1512049371.3244286,131400,4.2434306144714355
1512049405.284867,131575,4.259527683258057
1512049419.7895184,131650,4.228454113006592
1512049463.1276193,131875,4.246192932128906
1512049473.5661714,131925,4.253782749176025
1512049483.1638923,131975,4.23612642288208
1512050162.5194204,132050,4.227553844451904
1512050170.5678256,132075,4.255660057067871
1512050202.282095,132175,4.245306015014648
1512050243.0636024,132300,4.224992275238037
1512050251.6555023,132325,4.250080108642578
1512050283.6852474,132425,4.24096155166626
1512050291.0103543,132450,4.251673698425293
1512050299.1497047,132475,4.243671417236328
1512050307.5253327,132500,4.236560344696045
1512050340.125553,132600,4.245584487915039
1512050347.723375,132625,4.247831344604492
1512050372.5232031,132700,4.260843753814697
1512050381.2065005,132725,4.269885063171387
1512050446.6937869,132925,4.236515522003174
1512050479.1074367,133025,4.273959636688232
1512050494.6621606,133075,4.217668533325195
